,City,Car_Name,Maker,Variant,Year,Model,Fuel_Type,KM_Driven,ownerNumber,Listing_Price,Discount,Original_Price,Car_Id,Cash_Down_Payment,Ex_Showroom_Price,On_Road_Price,CalculatedScore
178,Kolkata,Ford Ecosport,Ford,1.5 TITANIUM TI VCT,2018,Ecosport,Petrol,7659,1,724899,58200,783099,11997898708,0,715211,724899,169000
179,Kolkata,Hyundai i20,HYUNDAI,SPORTZ 1.2 VTVT,2014,I20,Petrol,53121,2,374199,-5500,374199,11933097709,0,360301,374199,140000
180,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2016,WAGON R 1.0,Petrol,32694,2,382899,32200,415099,11914397733,0,370357,382899,140000
181,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2014,WAGON R 1.0,Petrol,31315,2,351499,22100,373599,11978796748,0,338957,351499,140000
182,Kolkata,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 KAPPA VTVT,2014,GRAND I10,Petrol,55010,2,348099,-15800,348099,11958099764,0,334201,348099,181000
183,Kolkata,Hyundai Elite i20,HYUNDAI,ASTA 1.2,2018,ELITE I20,Petrol,22621,1,621699,53100,674799,11972591738,0,612011,621699,169000
184,Kolkata,Mahindra TUV300,Mahindra,T 10 MT Dual Tone,2018,TUV300,Diesel,76226,1,707999,-15400,707999,11929276793,0,698311,707999,715000
185,Kolkata,Hyundai Grand i10,HYUNDAI,SPORTZ 1.2 KAPPA VTVT,2019,GRAND I10,Petrol,33016,1,498099,49900,547999,11941999717,0,484201,498099,507000
186,Howrah,Tata NEXON,Tata,XZA+ (O) 1.5  RTQ,2020,NEXON,Diesel,73072,1,1202399,0,1202399,12645479775,0,1192711,1202399,715000
187,Kolkata,Hyundai VENUE,Hyundai,1.0 TURBO GDI SX+ AT,2019,VENUE,Petrol,15763,1,1053099,10100,1063199,11954574795,0,1040557,1053099,474000
188,Kolkata,Maruti Baleno,Maruti,DELTA CVT PETROL 1.2,2017,Baleno,Petrol,11861,2,589399,-25800,589399,11998973776,0,579711,589399,169000
189,Kolkata,Maruti Dzire,MARUTI,VXI,2019,DZIRE,Petrol,25144,1,588199,70000,658199,11906795746,0,574301,588199,169000
190,Kolkata,Tata NEXON,Tata,XZ+ SUNROOF 1.2 RTN,2021,NEXON,Petrol,6555,1,1044799,29800,1074599,11989579794,0,1035111,1044799,474000
191,Kolkata,Volkswagen Ameo,VOLKSWAGEN,COMFORTLINE 1.0,2019,AMEO,Petrol,27021,1,441499,33500,474999,11915393744,0,428957,441499,367000
192,Kolkata,Maruti S PRESSO,Maruti,VXI,2021,S PRESSO,Petrol,3862,1,462899,37200,500099,11937296707,0,453211,462899,367000
193,Kolkata,Hyundai i20 Active,Hyundai,1.2 S,2016,i20 Active,Petrol,50214,2,536799,6500,543299,11916573793,0,522901,536799,181000
194,Kolkata,Honda Civic,Honda,ZX CVT PETROL,2019,Civic,Petrol,9904,1,1610199,48400,1658599,11933099769,0,1600511,1610199,474000
195,Kolkata,Maruti Dzire,MARUTI,VXI AMT,2018,DZIRE,Petrol,60212,1,568599,37750,606349,11992192773,0,554701,568599,507000
196,Kolkata,Hyundai VENUE,HYUNDAI,1.0 TURBO GDI SX+ AT,2019,VENUE,Petrol,17838,1,1010199,80500,1090699,11928296756,0,997657,1010199,367000
197,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2018,WAGON R 1.0,Petrol,19021,1,442199,38550,480749,11909892749,0,432511,442199,169000
198,Kolkata,Hyundai Grand i10,HYUNDAI,SPORTZ 1.2 KAPPA VTVT,2014,GRAND I10,Petrol,60608,1,373399,-15600,373399,11960895763,0,363711,373399,181000
199,Hooghly,Maruti Wagon R 1.0,MARUTI,VXI,2018,WAGON R 1.0,Petrol,27575,1,432199,24900,457099,21174391728,0,419657,432199,169000
200,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2013,WAGON R 1.0,Petrol,42697,1,305699,-24800,305699,11973299769,0,293157,305699,181000
201,Kolkata,Hyundai Elite i20,HYUNDAI,SPORTZ 1.2,2014,ELITE I20,Petrol,62281,1,406599,14100,420699,1193644067,0,392701,406599,181000
202,Kolkata,Hyundai GRAND I10 NIOS,Hyundai,ASTA PETROL AMT,2021,GRAND I10 NIOS,Petrol,3834,1,743899,65200,809099,11907199740,0,731711,743899,474000
203,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2015,WAGON R 1.0,Petrol,63582,1,328199,29100,357299,11944894755,0,318511,328199,181000
204,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2014,WAGON R 1.0,Petrol,17691,1,351099,22200,373299,11988790734,0,338557,351099,140000
205,Kolkata,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 KAPPA VTVT,2019,GRAND I10,Petrol,33583,1,512299,0,512299,11970870795,0,498401,512299,507000
206,Kolkata,Maruti Wagon R 1.0,Maruti,VXI,2014,Wagon R 1.0,Petrol,31575,1,346099,-1500,346099,11974993764,0,336411,346099,140000
207,Kolkata,Maruti Dzire,MARUTI,ZXI,2019,DZIRE,Petrol,8087,1,655699,47200,702899,11958793735,0,646011,655699,474000
208,Kolkata,Renault TRIBER,RENAULT,1.0 RXL PETROL,2019,TRIBER,Petrol,29883,2,571899,30500,602399,11939196727,0,559357,571899,367000
209,Kolkata,Hyundai GRAND I10 NIOS,Hyundai,SPORTZ PETROL,2019,GRAND I10 NIOS,Petrol,12697,1,594199,48700,642899,21143398743,0,580301,594199,367000
210,Kolkata,Maruti IGNIS,Maruti,ZETA 1.2 K12,2022,IGNIS,Petrol,2416,1,693899,-19300,693899,11995970772,0,684211,693899,474000
211,Kolkata,Maruti S Cross,MARUTI,ZETA AT 1.5 SHVS,2020,S CROSS,Petrol,11707,1,986799,70100,1056899,11901299737,0,974611,986799,474000
212,Kolkata,Jeep Compass,Jeep,LIMITED (O) 2.0,2018,Compass,Diesel,47631,2,1196599,109400,1305999,11905093752,0,1177192,1196599,370000
213,North 24 Parganas,Mahindra MARAZZO,MAHINDRA,M 6 + 7 STR,2020,MARAZZO,Diesel,10455,1,1189999,126900,1316899,28640895720,0,1177811,1189999,474000
214,Kolkata,Maruti Baleno,Maruti,ALPHA PETROL 1.2,2017,BALENO,Petrol,54171,2,546199,5000,551199,11913672774,0,532301,546199,181000
215,Howrah,Hyundai GRAND I10 NIOS,HYUNDAI,SPORTZ PETROL,2019,GRAND I10 NIOS,Petrol,10820,1,650899,-2100,650899,12603479794,0,641211,650899,367000
216,Kolkata,Tata Harrier,TATA,XZA,2020,Harrier,Diesel,28807,1,1618099,150400,1768499,11906094720,0,1608411,1618099,715000
217,Kolkata,Maruti Swift Dzire,Maruti,VDI,2013,SWIFT DZIRE,Diesel,83859,1,368799,0,368799,11986094767,0,359111,368799,140000
218,Kolkata,Maruti Baleno,MARUTI,DELTA 1.2 K12,2019,BALENO,Petrol,46309,1,612199,64900,677099,11931593743,0,602511,612199,507000
219,Kolkata,Maruti Ciaz,MARUTI,ALPHA 1.5 MT VTVT SHVS,2020,CIAZ,Petrol,5768,1,945899,76300,1022199,11932399754,0,936211,945899,474000
220,Hooghly,Maruti Alto,Maruti,VXI,2021,Alto,Petrol,7688,1,400999,10600,411599,21138774776,0,388457,400999,367000
221,Kolkata,Maruti S PRESSO,MARUTI,VXI PLUS,2020,S PRESSO,Petrol,9323,2,459599,44600,504199,11986198720,0,449911,459599,367000
222,Kolkata,Maruti Baleno,Maruti,ZETA PETROL 1.2,2018,Baleno,Petrol,24264,2,629699,0,629699,11905372796,0,620011,629699,370000
223,Kolkata,Maruti IGNIS,MARUTI,DELTA 1.2 K12,2018,IGNIS,Petrol,12104,1,482199,22300,504499,11932897727,0,468301,482199,468000
224,Kolkata,Maruti Baleno,MARUTI,DELTA 1.2 K12,2018,BALENO,Petrol,33269,2,603399,39600,642999,11915998787,0,593711,603399,169000
225,Kolkata,Maruti Baleno,MARUTI,ZETA 1.2 K12,2021,BALENO,Petrol,13127,2,722399,63300,785699,11987699745,0,712711,722399,507000
226,Kolkata,Toyota Etios,Toyota,CROSS 1.5 V,2014,Etios,Petrol,59283,1,397249,-2950,397249,11926591765,0,387561,397249,140000
227,Kolkata,Honda City,HONDA,VX CVT PETROL,2017,CITY,Petrol,44987,2,748399,22000,770399,11970772773,0,738711,748399,169000
228,Kolkata,KIA SELTOS,KIA,GTK 1.4 GDI PETROL,2019,SELTOS,Petrol,25481,1,1173399,90500,1263899,11949790780,0,1163711,1173399,474000
229,Kolkata,MG HECTOR,MG,SHARP DCT PETROL,2019,HECTOR,Petrol,23953,1,1491599,21200,1512799,11906698701,0,1477701,1491599,474000
230,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2018,WAGON R 1.0,Petrol,42247,2,417399,39600,456999,11902292782,0,404857,417399,507000
231,Kolkata,Maruti Ciaz,MARUTI,1.5 SIGMA SHVS,2018,CIAZ,Petrol,18779,1,668399,40900,709299,10588392788,0,654501,668399,370000
232,Kolkata,Maruti Baleno,MARUTI,DELTA 1.2 K12,2018,BALENO,Petrol,17286,1,623999,35000,658999,11938494700,0,614311,623999,169000
233,Kolkata,Maruti Baleno,Maruti,ALPHA PETROL 1.2,2015,Baleno,Petrol,77412,1,503499,-7000,503499,11937570778,0,489601,503499,102000
234,Kolkata,Skoda Rapid,SKODA,1.0 AMBITION TSI AT,2021,RAPID,Petrol,13677,1,1105999,27300,1133299,11930190713,0,1093457,1105999,474000
235,Kolkata,Maruti S PRESSO,MARUTI,VXI,2020,S PRESSO,Petrol,31651,1,451699,17400,469099,11997295740,0,439157,451699,507000
236,Kolkata,Maruti Baleno,Maruti,ZETA PETROL 1.2,2020,Baleno,Petrol,8861,1,721399,0,721399,11962275791,0,711711,721399,367000
237,Kolkata,Maruti S PRESSO,MARUTI,VXI,2020,S PRESSO,Petrol,53958,1,446099,23000,469099,11980994732,0,433557,446099,507000
238,Kolkata,Ford Ecosport,FORD,TITANIUM PLUS 1.5 TI VCT MT,2018,ECOSPORT,Petrol,25345,1,765599,-17900,765599,11998972791,0,755911,765599,370000
239,Kolkata,Maruti Wagon R 1.0,Maruti,VXI,2018,Wagon R 1.0,Petrol,66528,1,434199,-4100,434199,11943892763,0,424511,434199,507000
240,Kolkata,Maruti Dzire,MARUTI,ZXI Plus,2020,DZIRE,Petrol,15485,1,769599,67400,836999,11980397741,0,759911,769599,474000
241,Kolkata,Honda WR-V,HONDA,1.2 i-VTEC VX MT,2017,WR-V,Petrol,75368,1,635999,-7500,635999,11947678795,0,626311,635999,507000
242,Kolkata,Maruti Alto,Maruti,LXI,2020,Alto,Petrol,5557,1,406199,0,406199,11940271773,0,396511,406199,367000
243,Kolkata,Skoda Rapid,Skoda,STYLE 1.0TSI MT,2020,Rapid,Petrol,20786,2,956199,40700,996899,11937670798,0,944011,956199,715000
244,Kolkata,Hyundai Xcent,HYUNDAI,SX 1.2,2018,XCENT,Petrol,44174,1,533299,-6100,533299,11904195708,0,523611,533299,507000
245,Kolkata,Maruti Alto,MARUTI,VXI,2020,ALTO,Petrol,11233,1,391299,20300,411599,11969392728,0,378757,391299,367000
246,Kolkata,Maruti Alto 800,MARUTI,LXI,2019,ALTO 800,Petrol,10225,2,347599,5300,352899,11926792768,0,337911,347599,367000
247,Kolkata,Maruti Baleno,MARUTI,DELTA 1.2 K12,2018,BALENO,Petrol,24747,1,618199,40900,659099,11970692726,0,608511,618199,169000
248,Kolkata,Maruti Baleno,MARUTI,ZETA 1.2 K12,2018,BALENO,Petrol,28969,1,644599,49300,693899,11966498712,0,630701,644599,169000
249,Howrah,Maruti Alto,Maruti,VXI PLUS,2020,Alto,Petrol,53479,1,416099,-4500,416099,12628172774,0,403557,416099,507000
250,Kolkata,Hyundai Xcent,Hyundai,SX 1.2 OPT,2014,Xcent,Petrol,91259,1,345899,-8200,345899,11904570792,0,336211,345899,102000
251,Kolkata,Hyundai Xcent,HYUNDAI,S 1.2,2014,XCENT,Petrol,83419,1,370999,-8100,370999,11948771794,0,357101,370999,102000
252,Kolkata,Maruti Wagon R 1.0,MARUTI,VXI,2017,WAGON R 1.0,Petrol,55486,2,430199,-10100,430199,11972998768,0,420511,430199,507000
253,Kolkata,Hyundai VENUE,HYUNDAI,1.0L Turbo GDI SX(O) MT,2021,VENUE,Petrol,24432,1,1023399,107500,1130899,11931192743,0,1013711,1023399,715000
254,Kolkata,Maruti Wagon R 1.0,Maruti,VXI,2015,Wagon R 1.0,Petrol,48588,1,364999,-7500,364999,11908471793,0,355311,364999,181000
255,Kolkata,Mahindra MARAZZO,MAHINDRA,M2 7STR,2021,MARAZZO,Diesel,36089,1,1086299,35800,1122099,11910191706,0,1074111,1086299,715000
256,Howrah,Maruti Alto 800,Maruti,VXI,2019,Alto 800,Petrol,29001,2,365299,-5300,365299,12697178797,0,352757,365299,367000
257,Kolkata,Maruti Alto 800,Maruti,LXI,2019,Alto 800,Petrol,32334,1,352899,0,352899,11971670775,0,343211,352899,715000
258,Kolkata,Maruti Alto,MARUTI,VXI,2020,ALTO,Petrol,13046,2,385999,17000,402999,11962397783,0,376311,385999,367000
259,Kolkata,Maruti Baleno,MARUTI,ZETA 1.2 K12,2018,BALENO,Petrol,22772,1,669599,54400,723999,11930790730,0,659911,669599,169000
260,Kolkata,Maruti Alto 800,MARUTI,LXI,2018,ALTO 800,Petrol,70121,1,307599,14300,321899,11945090727,0,295057,307599,507000
261,Kolkata,Maruti Alto 800,Maruti,LXI,2018,Alto 800,Petrol,20314,1,336699,0,336699,11909598705,0,327011,336699,468000
262,Kolkata,Maruti Alto 800,MARUTI,LXI,2018,ALTO 800,Petrol,20926,1,313899,25700,339599,11966896721,0,301357,313899,468000
263,Howrah,Mahindra KUV 100 NXT,MAHINDRA,K6+ 6 STR,2020,KUV 100 NXT,Petrol,60094,2,532999,23300,556299,12653196720,0,523311,532999,715000
264,Kolkata,Maruti S PRESSO,MARUTI,VXI PLUS,2019,S PRESSO,Petrol,20948,2,404399,52500,456899,11949199719,0,391857,404399,367000
265,Kolkata,Maruti Alto K10,MARUTI,VXI (O) AMT,2018,ALTO K10,Petrol,44199,1,383899,17300,401199,11994799711,0,374211,383899,507000
266,Hooghly,Maruti Alto,MARUTI,LXI,2020,ALTO,Petrol,32005,1,329999,15000,344999,21114892719,0,317457,329999,507000
267,Kolkata,Maruti Alto,MARUTI,LXI,2020,ALTO,Petrol,26856,1,369199,16400,385599,11900499783,0,359511,369199,507000
268,Howrah,Honda City,HONDA,S MT PETROL,2011,CITY,Petrol,41027,1,292799,-16400,292799,12678071774,0,278901,292799,72000
269,Kolkata,Maruti Alto 800,Maruti,LXI,2013,ALTO 800,Petrol,19228,1,211999,0,211999,11994074779,0,202311,211999,181000
270,Kolkata,Tata Tiago,Tata,XT 1.2 REVOTRON,2020,Tiago,Petrol,10118,1,518399,5100,523499,11916779774,0,508711,518399,367000
271,Kolkata,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT,2016,Grand i10,Petrol,18462,1,403899,19800,423699,11950676773,0,390001,403899,181000
272,Kolkata,Hyundai Grand i10,HYUNDAI,SPORTZ 1.2 KAPPA VTVT,2015,GRAND I10,Petrol,49350,1,366599,8100,374699,11992575796,0,356911,366599,181000
273,Kolkata,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT,2016,GRAND I10,Petrol,25557,1,417699,0,417699,11938973717,0,408011,417699,181000
274,Kolkata,Honda Amaze,Honda,1.2 EXMT I VTEC,2015,Amaze,Petrol,16443,2,335199,-1700,335199,11946577770,0,325511,335199,140000
275,Kolkata,Ford Ecosport,Ford,1.5 TITANIUM TI VCT,2018,Ecosport,Petrol,38498,1,751999,-15400,751999,11986177797,0,742311,751999,169000
276,Kolkata,Hyundai New Elantra,Hyundai,S 1.8 MT,2013,New Elantra,Petrol,44869,2,420199,5000,425199,11997993766,0,408011,420199,181000
277,Kolkata,Hyundai i20,Hyundai,MAGNA O 1.2,2013,i20,Petrol,69785,1,278499,-15800,278499,11944197701,0,268811,278499,181000
278,Kolkata,Renault Kwid,RENAULT,RXL,2021,KWID,Petrol,3863,1,425799,41400,467199,11924296729,0,416111,425799,367000
279,Kolkata,Maruti Swift Dzire,MARUTI,VXI 1.2 BS IV,2013,SWIFT DZIRE,Petrol,105554,1,288699,55000,343699,1195478549,0,274801,288699,2565
280,Indore,Maruti Alto K10,MARUTI,LXI,2013,ALTO K10,Petrol,39983,1,240399,-850,240399,12839998756,0,230711,240399,140000
281,Indore,Maruti A Star,MARUTI,VXI,2013,A STAR,Petrol,37789,1,273099,-6300,273099,14635779770,0,260911,273099,140000
282,Indore,Hyundai AURA,HYUNDAI,S 1.2 Kappa MT,2020,AURA,Petrol,4799,1,678099,-16500,678099,14633277773,0,664201,678099,367000
283,Indore,Hyundai Elite i20,HYUNDAI,1.2 MAGNA PLUS VTVT,2020,ELITE I20,Petrol,7583,2,647199,10000,657199,14653999716,0,637511,647199,367000
284,Indore,Maruti Swift,MARUTI,VXI,2021,SWIFT,Petrol,15905,1,693199,23700,716899,12872398787,0,683511,693199,715000
285,Indore,Maruti Swift,MARUTI,ZXI,2021,SWIFT,Petrol,20624,1,748399,8200,756599,12831095780,0,734501,748399,715000
286,Indore,Maruti Swift,MARUTI,VXI,2019,SWIFT,Petrol,57877,1,602299,5200,607499,14611392750,0,588401,602299,715000
287,Indore,Renault Kwid,Renault,RXL,2016,Kwid,Petrol,13978,1,315199,-2400,315199,14632175770,0,302657,315199,140000
288,Indore,MG HECTOR,MG,SHARP DCT PETROL,2021,HECTOR,Petrol,4025,1,1593399,176100,1769499,1469227907,0,1583711,1593399,474000
289,Indore,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 KAPPA VTVT,2017,GRAND I10,Petrol,63873,1,410499,41800,452299,1460656960,0,396601,410499,507000
290,Indore,Maruti Alto,MARUTI,LXI,2019,ALTO,Petrol,3308,1,351499,5000,356499,14632172776,0,341811,351499,474000
291,Indore,Maruti Swift,MARUTI,LXI,2018,SWIFT,Petrol,16072,1,562199,0,562199,14616296738,0,548301,562199,370000
292,Indore,Maruti Celerio,MARUTI,VXI AMT,2016,CELERIO,Petrol,59919,1,429099,0,429099,14629072711,0,416557,429099,140000
293,Indore,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 VTVT,2016,GRAND I10,Petrol,32783,1,411499,0,411499,14651091742,0,397601,411499,181000
294,Indore,Maruti Baleno,MARUTI,DELTA PETROL 1.2,2020,BALENO,Petrol,10902,1,666599,0,666599,14658274793,0,652701,666599,474000
295,Indore,Honda Amaze,HONDA,1.2 V CVT I VTEC,2019,AMAZE,Petrol,22139,2,631699,15300,646999,12871794779,0,617801,631699,474000
296,Indore,Volkswagen Polo,VOLKSWAGEN,COMFORTLINE 1.0 PETROL,2018,POLO,Petrol,57633,1,522399,-12000,522399,14615978791,0,512711,522399,507000
297,Indore,Mahindra XUV500,MAHINDRA,W11 (O),2018,XUV500,Diesel,88895,1,1596899,-43900,1596899,14642177790,0,1587211,1596899,715000
298,Indore,Hyundai Elite i20,HYUNDAI,1.2 MAGNA PLUS VTVT,2019,ELITE I20,Petrol,23562,1,637599,14300,651899,14610994784,0,627911,637599,367000
299,Indore,Maruti Wagon R 1.0,MARUTI,VXI,2011,WAGON R 1.0,Petrol,57780,1,281299,7700,288999,12841091748,0,268757,281299,72000
300,Indore,Maruti Swift,MARUTI,VDI,2014,SWIFT,Diesel,84389,1,447699,-24900,447699,14615576773,0,438011,447699,181000
301,Indore,Maruti Swift,MARUTI,LXI OPT,2017,SWIFT,Petrol,65710,1,476499,0,476499,14648679771,0,462601,476499,315000
302,Indore,Honda City,HONDA,S MT PETROL,2018,CITY,Petrol,69379,1,620399,88100,708499,1463158866,0,606501,620399,715000
303,Indore,Skoda Octavia,SKODA,STYLE 2.0 TDI MT,2018,OCTAVIA,Diesel,95537,1,1468899,23300,1492199,12834899797,0,1455001,1468899,715000
304,Indore,Maruti Vitara Brezza,Maruti,ZDI PLUS,2018,Vitara Brezza,Diesel,93556,1,906399,-29600,906399,14623495769,0,892501,906399,507000
305,Indore,Maruti Swift,MARUTI,VDI,2013,SWIFT,Diesel,73762,1,446599,-8400,446599,14613076794,0,432701,446599,181000
306,Indore,Honda Brio,HONDA,1.2 S MT I VTEC,2017,BRIO,Petrol,41797,2,372399,42400,414799,14689593773,0,358501,372399,169000
307,Indore,Hyundai Xcent,HYUNDAI,E PLUS CRDI,2017,XCENT,Diesel,64256,1,467999,-17800,467999,14607075713,0,454101,467999,507000
308,Indore,Hyundai Eon,HYUNDAI,ERA PLUS,2015,EON,Petrol,62917,1,297899,-14100,297899,14603970792,0,288211,297899,140000
309,Indore,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 KAPPA VTVT,2017,GRAND I10,Petrol,41418,1,452799,24000,476799,14607699732,0,438901,452799,169000
310,Indore,MG HECTOR,MG,SHARP DCT PETROL,2021,HECTOR,Petrol,16131,1,1720399,44300,1764699,14669392748,0,1710711,1720399,715000
311,Indore,Mahindra Kuv100,MAHINDRA,K8 5 STR,2016,KUV100,Petrol,28442,1,471399,-36300,471399,14687176777,0,461711,471399,181000
312,Indore,Hyundai Elite i20,HYUNDAI,1.2 SPORTS PLUS VTVT,2020,ELITE I20,Petrol,43637,1,756199,-8300,756199,14680292734,0,746511,756199,715000
313,Indore,Mahindra Kuv100,MAHINDRA,K4 D 5 STR,2017,KUV100,Diesel,39258,2,390099,-20800,390099,14643477794,0,376201,390099,140000
314,Indore,Tata Harrier,TATA,XZ +,2021,Harrier,Diesel,32514,1,1792699,97100,1889799,15753077795,0,1783011,1792699,715000
315,Indore,Hyundai Grand i10,Hyundai,MAGNA 1.2 KAPPA VTVT,2017,Grand i10,Petrol,21085,1,476099,0,476099,14611191702,0,462201,476099,169000
316,Indore,Tata Tiago,Tata,XZ 1.2 REVOTRON,2016,Tiago,Petrol,68281,1,441199,-18200,441199,14617374798,0,431511,441199,468000
317,Indore,Hyundai Eon,HYUNDAI,ERA PLUS,2016,EON,Petrol,61372,1,312099,5000,317099,14676591721,0,299557,312099,468000
318,Indore,Maruti Alto K10,MARUTI,VXI AMT,2016,ALTO K10,Petrol,31916,2,327499,5500,332999,14622898787,0,314957,327499,181000
319,Indore,Hyundai NEW SANTRO,HYUNDAI,1.1 MAGNA MT,2019,NEW SANTRO,Petrol,18754,1,477549,9350,486899,14662291743,0,463651,477549,367000
320,Indore,Renault Kwid,RENAULT,1.0 RXT,2017,KWID,Petrol,62204,1,338899,-7600,338899,14632974779,0,326357,338899,468000
321,Indore,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 VTVT,2015,GRAND I10,Petrol,83840,1,400699,0,400699,14689398772,0,391011,400699,102000
322,Indore,Toyota Glanza,Toyota,G MT PETROL,2022,Glanza,Petrol,12575,1,915299,-35100,915299,14696770777,0,905611,915299,715000
323,Indore,Renault TRIBER,RENAULT,RXZ AT,2020,TRIBER,Petrol,25269,2,704499,14500,718999,14674299701,0,694811,704499,507000
324,Indore,Honda City,HONDA,ZX MT PETROL,2019,CITY,Petrol,20059,1,1033499,42100,1075599,12831499786,0,1019601,1033499,367000
325,Indore,Renault Kwid,Renault,RXT,2018,Kwid,Petrol,43135,2,367199,-7300,367199,14683679797,0,357511,367199,468000
326,Indore,Maruti Baleno,MARUTI,DELTA 1.2 K12,2018,BALENO,Petrol,41498,2,510199,48000,558199,12851694799,0,496301,510199,507000
327,Indore,Honda Amaze,HONDA,1.2 SMT I VTEC,2017,AMAZE,Petrol,57801,1,519499,-19800,519499,14676674779,0,509811,519499,507000
328,Indore,Honda City,HONDA,VX MT PETROL,2019,CITY,Petrol,26346,1,912399,27900,940299,14632497753,0,898501,912399,474000
329,Indore,Hyundai NEW I20,HYUNDAI,SPORTZ 1.2 MT,2021,NEW I20,Petrol,5072,1,841399,25000,866399,14653297729,0,827501,841399,474000
330,Indore,Maruti Baleno,Maruti,ALPHA 1.2 K12,2015,Baleno,Petrol,89353,1,567399,-16600,567399,14696792769,0,553501,567399,102000
331,Indore,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 KAPPA VTVT,2019,GRAND I10,Petrol,47353,1,510199,-7200,510199,14624898701,0,496301,510199,315000
332,Indore,Maruti New  Wagon-R,MARUTI,VXI (O) 1.2L,2019,New  Wagon-R,Petrol,55493,1,538299,30000,568299,14697199752,0,528611,538299,507000
333,Indore,Tata Harrier,TATA,XZ 2.0L Kryotec,2019,Harrier,Diesel,73794,1,1542099,20200,1562299,14688377773,0,1532411,1542099,715000
334,Indore,Maruti Ciaz,MARUTI,ALPHA 1.4 VVT,2017,CIAZ,Petrol,24261,1,728499,-31500,728499,14636977779,0,714601,728499,169000
335,Indore,Tata Tiago,TATA,XT 1.2 REVOTRON,2017,TIAGO,Petrol,26182,1,430899,-21100,430899,14630891703,0,421211,430899,169000
336,Indore,Hyundai Elite i20,HYUNDAI,Magna Executive 1.2,2018,ELITE I20,Petrol,45615,2,549899,21800,571699,14600097773,0,536001,549899,507000
337,Indore,Hyundai Xcent,HYUNDAI,S 1.2,2014,XCENT,Petrol,74453,2,423499,-9100,423499,14698179779,0,409601,423499,140000
338,Indore,Hyundai NEW I20,HYUNDAI,SPORTZ 1.2 MT,2021,NEW I20,Petrol,8456,1,859499,6900,866399,14641295765,0,849811,859499,367000
339,Indore,Tata ALTROZ,TATA,XZ 1.2,2021,ALTROZ,Petrol,25279,1,817199,-9100,817199,14651275779,0,807511,817199,507000
340,Indore,Ford Ecosport,FORD,1.5 TITANIUM TI VCT,2018,ECOSPORT,Petrol,24680,1,732799,-18100,732799,14654379778,0,718901,732799,169000
341,Indore,Hyundai Eon,HYUNDAI,ERA PLUS,2017,EON,Petrol,67725,1,337099,0,337099,14695090700,0,324557,337099,468000
342,Indore,Hyundai Eon,Hyundai,ERA PLUS,2017,Eon,Petrol,42887,1,337099,0,337099,14651694705,0,327411,337099,169000
343,Indore,Honda Amaze,HONDA,1.2 SMT I VTEC,2018,AMAZE,Petrol,32284,3,569999,12800,582799,14681894792,0,556101,569999,370000
344,Indore,Hyundai GRAND I10 NIOS,HYUNDAI,MAGNA 1.2 MT,2020,GRAND I10 NIOS,Petrol,30010,1,608849,18950,627799,14635391725,0,599161,608849,507000
345,Indore,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 VTVT,2018,GRAND I10,Petrol,46674,1,546799,-8700,546799,12884799701,0,537111,546799,507000
346,Indore,Maruti Baleno,MARUTI,DELTA 1.2 K12,2021,BALENO,Petrol,42962,1,712199,23600,735799,14681094727,0,702511,712199,507000
347,Indore,Maruti IGNIS,MARUTI,SIGMA 1.2 K12,2018,IGNIS,Petrol,50507,2,456799,21200,477999,14698293730,0,442901,456799,315000
348,Indore,KIA SELTOS,KIA,GTX 1.4 GDI AT PETROL,2019,SELTOS,Petrol,22042,1,1419799,151700,1571499,14618695774,0,1405901,1419799,367000
